,Date,Week day,ON,1W,1M,2M,3M,6M,12M
281,2009-10-26,Mon,0.28375,0.32375,0.39125,0.53313,0.68313,1.00125,1.2375
282,2009-10-23,Fri,0.27875,0.3225,0.39125,0.53563,0.68813,1.0075,1.2425
283,2009-10-22,Thu,0.28125,0.325,0.395,0.53813,0.68813,1.0075,1.23875
284,2009-10-21,Wed,0.27875,0.32125,0.38625,0.53563,0.68938,1.0075,1.24
285,2009-10-20,Tue,0.28,0.3225,0.39,0.53688,0.69063,1.01125,1.24
286,2009-10-19,Mon,0.27875,0.32375,0.3925,0.53438,0.695,1.01125,1.24125
287,2009-10-16,Fri,0.27875,0.32125,0.3925,0.53313,0.69125,1.00875,1.24375
288,2009-10-15,Thu,0.2775,0.32375,0.3925,0.53438,0.69125,1.00875,1.23875
289,2009-10-14,Wed,0.27625,0.3225,0.3925,0.53625,0.69063,1.00625,1.2325
290,2009-10-13,Tue,0.5375,0.32375,0.39375,0.5375,0.69563,1.00875,1.23438
291,2009-12-10,Mon,0.272,0.32125,0.39375,0.5425,0.70125,1.01,1.23438
292,2009-09-10,Fri,0.27075,0.32125,0.39125,0.54375,0.7025,1.00813,1.22875
293,2009-08-10,Thu,0.272,0.3175,0.38625,0.54125,0.7018800000000001,1.0018799999999999,1.22625
294,2009-07-10,Wed,0.27075,0.31375,0.38625,0.53875,0.69875,0.99625,1.22
295,2009-06-10,Tue,0.27075,0.31625,0.38875,0.54188,0.69875,0.99875,1.2225
296,2009-05-10,Mon,0.27575,0.3175,0.3875,0.54063,0.69375,0.99313,1.2231299999999998
297,2009-02-10,Fri,0.28075,0.32125,0.39,0.54875,0.6975,0.9968799999999999,1.22563
298,2009-01-10,Thu,0.28225,0.3225,0.3925,0.55,0.70438,1.0031299999999999,1.23063
299,2009-09-30,Wed,0.45625,0.33375,0.395,0.555,0.7068800000000001,1.00688,1.23813
300,2009-09-29,Tue,0.28125,0.3325,0.395,0.55125,0.70375,1.00563,1.23563
301,2009-09-28,Mon,0.28,0.335,0.395,0.5525,0.69625,1.0025,1.2331299999999998
302,2009-09-25,Fri,0.2825,0.33,0.39625,0.55188,0.69875,1.00375,1.23375
303,2009-09-24,Thu,0.28375,0.33,0.39625,0.5525,0.70125,1.00625,1.23375
304,2009-09-23,Wed,0.28125,0.32875,0.39875,0.5575,0.705,1.0143799999999998,1.23938
305,2009-09-22,Tue,0.28375,0.32375,0.40125,0.55875,0.70938,1.015,1.24063
306,2009-09-21,Mon,0.27875,0.31625,0.405,0.565,0.71875,1.0175,1.23938
307,2009-09-18,Fri,0.27625,0.3075,0.39875,0.5625,0.71375,1.01938,1.24063
308,2009-09-17,Thu,0.275,0.30625,0.4,0.56938,0.72375,1.02063,1.23813
309,2009-09-16,Wed,0.27375,0.30375,0.39875,0.57063,0.72313,1.01938,1.23625
310,2009-09-15,Tue,0.275,0.30375,0.39875,0.57188,0.72063,1.0243799999999998,1.24125
311,2009-09-14,Mon,0.27375,0.3025,0.395,0.57375,0.72438,1.02688,1.245
312,2009-11-09,Fri,0.27,0.30625,0.40375,0.5768800000000001,0.73188,1.02625,1.24688
313,2009-10-09,Thu,0.26875,0.30625,0.41375,0.585,0.73875,1.03688,1.25625
314,2009-09-09,Wed,0.27,0.305,0.41625,0.5918800000000001,0.74563,1.04125,1.26063
315,2009-08-09,Tue,0.4825,0.3125,0.41875,0.59625,0.7525,1.04688,1.2675
316,2009-07-09,Mon,0.2725,0.30625,0.42125,0.6,0.75813,1.0568799999999998,1.27
317,2009-04-09,Fri,0.2725,0.305,0.41875,0.6025,0.7625,1.0568799999999998,1.27938
318,2009-03-09,Thu,0.275,0.30375,0.42375,0.6125,0.7775,1.0643799999999999,1.29125
319,2009-02-09,Wed,0.2725,0.30438000000000004,0.425,0.61938,0.78438,1.0668799999999998,1.28875
320,2009-01-09,Tue,0.27875,0.30625,0.42875,0.62438,0.78625,1.06813,1.29
321,2009-08-31,Mon,0.28188,0.31125,0.4325,0.635,0.79906,1.0768799999999998,1.2956299999999998
322,2009-08-28,Fri,0.26875,0.305,0.4275,0.63,0.7956300000000001,1.0768799999999998,1.3
323,2009-08-27,Thu,0.26875,0.3075,0.43375,0.63563,0.8025,1.08,1.30313
324,2009-08-26,Wed,0.26875,0.31,0.4475,0.64563,0.81125,1.08625,1.3043799999999999
325,2009-08-25,Tue,0.2675,0.31125,0.44375,0.64313,0.8106300000000001,1.09125,1.31313
326,2009-08-24,Mon,0.27,0.315,0.45,0.64875,0.8175,1.095,1.3156299999999999
327,2009-08-21,Fri,0.2725,0.31875,0.45375,0.655,0.825,1.0975,1.31313
328,2009-08-20,Thu,0.2725,0.3125,0.455,0.655,0.8225,1.10063,1.3175
329,2009-08-19,Wed,0.27,0.31625,0.45688,0.6575,0.8271299999999999,1.0975,1.31938
330,2009-08-18,Tue,0.27,0.31875,0.46375,0.66625,0.8343799999999999,1.10188,1.325
331,2009-08-17,Mon,0.2675,0.3225,0.4675,0.66438,0.8331299999999999,1.09875,1.32125
332,2009-08-14,Fri,0.27188,0.325,0.4625,0.66375,0.83188,1.11,1.3268799999999998
333,2009-08-13,Thu,0.27188,0.325,0.465,0.66375,0.83625,1.1075,1.32875
334,2009-12-08,Wed,0.2725,0.32375,0.4725,0.66563,0.8393799999999999,1.115,1.3356299999999999
335,2009-11-08,Tue,0.37125,0.32875,0.48625,0.67313,0.845,1.1193799999999998,1.33938
336,2009-10-08,Mon,0.2675,0.32163,0.48288000000000003,0.66938,0.8423799999999999,1.11913,1.3348799999999998
337,2009-07-08,Fri,0.26438,0.32125,0.48125,0.66625,0.8393799999999999,1.1175,1.33125
338,2009-06-08,Thu,0.2675,0.32288,0.4815,0.6665,0.8416299999999999,1.119,1.33125
339,2009-05-08,Wed,0.26813000000000003,0.32375,0.4825,0.67125,0.8406299999999999,1.1175,1.33
340,2009-04-08,Tue,0.26813000000000003,0.32375,0.485,0.67375,0.84875,1.12375,1.33625
341,2009-03-08,Mon,0.26813000000000003,0.32625,0.48625,0.675,0.8525,1.1281299999999999,1.34063
342,2009-07-31,Fri,0.28375,0.3275,0.49375,0.6825,0.86188,1.13125,1.35
343,2009-07-30,Thu,0.26813000000000003,0.33,0.49625,0.685,0.8706299999999999,1.13375,1.35938
344,2009-07-29,Wed,0.26938,0.33375,0.50125,0.69375,0.87875,1.14625,1.36188
345,2009-07-28,Tue,0.2675,0.3325,0.50375,0.69625,0.88313,1.15688,1.37
346,2009-07-27,Mon,0.2675,0.335,0.51125,0.70563,0.8918799999999999,1.16438,1.37438
347,2009-07-24,Fri,0.26938,0.335,0.51625,0.71,0.89875,1.1675,1.3768799999999999
348,2009-07-23,Thu,0.27313000000000004,0.335,0.51875,0.71563,0.9031299999999999,1.17188,1.3781299999999999
349,2009-07-22,Wed,0.27438,0.3375,0.5225,0.725,0.91375,1.1775,1.38438
350,2009-07-21,Tue,0.27438,0.3375,0.52875,0.735,0.92563,1.1875,1.39125
351,2009-07-20,Mon,0.27688,0.3425,0.53625,0.74125,0.9325,1.19688,1.3993799999999998
352,2009-07-17,Fri,0.27313000000000004,0.3425,0.5425,0.745,0.94,1.20313,1.40188
353,2009-07-16,Thu,0.28313,0.35125,0.5525,0.75875,0.95563,1.2106299999999999,1.41125
354,2009-07-15,Wed,0.28063,0.36,0.56188,0.7675,0.96125,1.21625,1.41875
355,2009-07-14,Tue,0.275,0.3625,0.57313,0.77375,0.9656299999999999,1.2206299999999999,1.415
356,2009-07-13,Mon,0.27625,0.36875,0.57875,0.77688,0.9693799999999999,1.22125,1.42563
357,2009-10-07,Fri,0.26875,0.3725,0.585,0.78188,0.97875,1.23,1.42688
358,2009-09-07,Thu,0.265,0.38125,0.58875,0.79625,0.9925,1.235,1.43125
359,2009-08-07,Wed,0.28125,0.39,0.6025,0.80625,1.0,1.2425,1.4375
360,2009-07-07,Tue,0.4325,0.40125,0.635,0.82875,1.01688,1.25375,1.4506299999999999
361,2009-06-07,Mon,0.2725,0.40875,0.66,0.84875,1.03625,1.265,1.45375
362,2009-03-07,Fri,0.26625,0.42,0.6675,0.8575,1.0375,1.2725,1.45625
363,2009-02-07,Thu,0.2725,0.43125,0.7025,0.87375,1.06,1.29,1.48
364,2009-01-07,Wed,0.27313000000000004,0.44,0.72125,0.8825,1.07375,1.30125,1.49125
365,2009-06-30,Tue,0.30875,0.465,0.73375,0.9075,1.095,1.31375,1.50125
366,2009-06-29,Mon,0.28938,0.46,0.75125,0.91875,1.10625,1.32875,1.51625
367,2009-06-26,Fri,0.31,0.48875,0.76375,0.92875,1.11625,1.33375,1.52
368,2009-06-25,Thu,0.34625,0.54,0.78375,0.955,1.1425,1.35375,1.53625
369,2009-06-24,Wed,1.275,0.71375,0.84375,1.0075,1.185,1.40625,1.57375
370,2009-06-23,Tue,0.685,0.8375,0.89938,1.0375,1.2106299999999999,1.42188,1.5956299999999999
371,2009-06-22,Mon,0.72,0.86125,0.9056299999999999,1.04125,1.21563,1.43375,1.60625
372,2009-06-19,Fri,0.74875,0.84875,0.92,1.05313,1.22563,1.44313,1.61875
373,2009-06-18,Thu,0.7875,0.86625,0.92125,1.06025,1.23438,1.45,1.62375
374,2009-06-17,Wed,0.8025,0.87875,0.92625,1.06588,1.23875,1.45313,1.6293799999999998
375,2009-06-16,Tue,0.8025,0.88625,0.93,1.07025,1.2475,1.46438,1.6393799999999998
376,2009-06-15,Mon,0.76625,0.87875,0.93375,1.07625,1.2525,1.475,1.65375
377,2009-12-06,Fri,0.75875,0.8975,0.93875,1.08225,1.25975,1.481,1.66113
378,2009-11-06,Thu,0.79,0.89625,0.93875,1.08463,1.27025,1.48925,1.6733799999999999
379,2009-10-06,Wed,0.79375,0.9,0.9468799999999999,1.08713,1.2791299999999999,1.496,1.68275
380,2009-09-06,Tue,0.7875,0.9125,0.94775,1.0935,1.28325,1.4975,1.68563
381,2009-08-06,Mon,0.5,0.87625,0.94163,1.093,1.28263,1.4958799999999999,1.68025
382,2009-05-06,Fri,0.54125,0.8543799999999999,0.93063,1.0825,1.27188,1.47813,1.6525
383,2009-04-06,Thu,0.5475,0.8343799999999999,0.9125,1.08063,1.2625,1.4631299999999998,1.625
384,2009-03-06,Wed,0.54125,0.77375,0.90875,1.07375,1.25625,1.4618799999999998,1.62
385,2009-02-06,Tue,0.62,0.81,0.9125,1.07813,1.25875,1.46938,1.635
386,2009-01-06,Mon,0.70375,0.85625,0.9268799999999999,1.08438,1.2625,1.47438,1.6375
387,2009-05-29,Fri,0.825,0.8675,0.92125,1.085,1.26875,1.47688,1.64063
388,2009-05-28,Thu,0.8525,0.8925,0.92875,1.08875,1.275,1.4831299999999998,1.64438
389,2009-05-27,Wed,0.9075,0.92,0.92875,1.0925,1.27375,1.4831299999999998,1.6425
390,2009-05-26,Tue,0.9775,0.94125,0.93125,1.0925,1.27,1.4775,1.6381299999999999
391,2009-05-25,Mon,0.99375,0.9218799999999999,0.9181299999999999,1.0881299999999998,1.26563,1.4718799999999999,1.63625
392,2009-05-22,Fri,0.93125,0.90625,0.89938,1.08,1.26188,1.46688,1.63
393,2009-05-21,Thu,0.9375,0.885,0.87875,1.07,1.2525,1.4625,1.62063
394,2009-05-20,Wed,0.83625,0.83375,0.8493799999999999,1.06188,1.24688,1.45313,1.61625
395,2009-05-19,Tue,0.63625,0.69813,0.81563,1.04625,1.2318799999999999,1.4406299999999999,1.5956299999999999
396,2009-05-18,Mon,0.56375,0.6675,0.8106300000000001,1.05188,1.2425,1.445,1.60625
397,2009-05-15,Fri,0.5475,0.66313,0.8175,1.0575,1.2475,1.49375,1.61875
398,2009-05-14,Thu,0.5575,0.66875,0.8225,1.06938,1.26188,1.5018799999999999,1.63125
399,2009-05-13,Wed,0.59125,0.67875,0.8356299999999999,1.07438,1.27125,1.515,1.64313
400,2009-12-05,Tue,0.725,0.6875,0.8475,1.09063,1.28688,1.525,1.65313
401,2009-11-05,Mon,0.41125,0.6825,0.855,1.09375,1.29625,1.52813,1.65688
402,2009-08-05,Fri,0.42625,0.685,0.86125,1.1075,1.30625,1.54625,1.67688
403,2009-07-05,Thu,0.44,0.69375,0.8725,1.1175,1.32125,1.56,1.695
404,2009-06-05,Wed,0.455,0.70875,0.88375,1.1268799999999999,1.32875,1.56938,1.70125
405,2009-05-05,Tue,0.4675,0.73625,0.9025,1.1393799999999998,1.34125,1.58188,1.71
406,2009-04-05,Mon,0.48125,0.75625,0.92,1.14438,1.34938,1.58875,1.715
407,2009-01-05,Fri,0.4975,0.77125,0.9375,1.1593799999999999,1.36188,1.6025,1.72875
408,2009-04-30,Thu,0.4975,0.7725,0.93,1.15688,1.36063,1.60125,1.72875
409,2009-04-29,Wed,0.47125,0.79625,0.94,1.16688,1.37125,1.6081299999999998,1.73125
410,2009-04-28,Tue,0.4975,0.84125,0.95875,1.17188,1.37875,1.6168799999999999,1.7425
411,2009-04-27,Mon,0.53625,0.87,0.9731299999999999,1.18563,1.39188,1.6281299999999999,1.7525
412,2009-04-24,Fri,0.61,0.8825,0.9875,1.19938,1.39625,1.63625,1.7631299999999999
413,2009-04-23,Thu,0.79875,0.92375,0.9925,1.20438,1.40438,1.64063,1.77063
414,2009-04-22,Wed,0.84625,0.93625,0.99875,1.20563,1.40438,1.64438,1.76813
415,2009-04-21,Tue,0.85,0.915,0.9975,1.20625,1.4081299999999999,1.64188,1.77063
416,2009-04-20,Mon,0.85875,0.90375,0.9925,1.20625,1.4075,1.6425,1.77188
417,2009-04-17,Fri,0.86375,0.88375,0.9893799999999999,1.2075,1.40688,1.635,1.77
418,2009-04-16,Thu,0.82875,0.86,0.9875,1.2106299999999999,1.41125,1.635,1.76875
419,2009-04-15,Wed,0.795,0.84688,0.98875,1.2125,1.4125,1.6381299999999999,1.76688
420,2009-04-14,Tue,0.79875,0.8425,0.9925,1.2225,1.4225,1.6475,1.7825
421,2009-09-04,Thu,0.84125,0.8425,0.99375,1.22875,1.42813,1.65438,1.785
422,2009-08-04,Wed,0.7725,0.85375,1.005,1.24563,1.4425,1.66313,1.7831299999999999
423,2009-07-04,Tue,0.79875,0.87375,1.01625,1.2525,1.45,1.675,1.7956299999999998
424,2009-06-04,Mon,0.76125,0.89875,1.045,1.275,1.4718799999999999,1.68875,1.8075
425,2009-03-04,Fri,0.80625,0.935,1.0675,1.2825,1.47875,1.69,1.80938
426,2009-02-04,Thu,0.85625,0.94625,1.07438,1.285,1.48,1.6825,1.79875
427,2009-01-04,Wed,0.8725,0.965,1.1068799999999999,1.30063,1.49375,1.69375,1.81375
428,2009-03-31,Tue,1.3175,0.98875,1.1175,1.31375,1.50625,1.705,1.8256299999999999
429,2009-03-30,Mon,0.91625,1.0,1.1268799999999999,1.3256299999999999,1.515,1.71375,1.83438
430,2009-03-27,Fri,0.885,1.00375,1.14375,1.34,1.525,1.72375,1.84625
431,2009-03-26,Thu,0.87375,1.00625,1.1506299999999998,1.34875,1.5325,1.735,1.855
432,2009-03-25,Wed,0.87625,1.005,1.1575,1.35625,1.5475,1.74,1.86125
433,2009-03-24,Tue,0.8675,0.99625,1.16188,1.36063,1.5543799999999999,1.74813,1.86375
434,2009-03-23,Mon,0.8343799999999999,0.98125,1.16625,1.36563,1.5568799999999998,1.74688,1.86375
435,2009-03-20,Fri,0.81625,0.91375,1.1725,1.3725,1.56625,1.76563,1.87438
436,2009-03-19,Thu,0.80375,0.9125,1.185,1.38188,1.58125,1.76563,1.885
437,2009-03-18,Wed,0.8025,0.92,1.1975,1.40625,1.60375,1.78688,1.9106299999999998
438,2009-03-17,Tue,0.77875,0.9175,1.21,1.41625,1.61188,1.8,1.91875
439,2009-03-16,Mon,0.7793800000000001,0.92625,1.225,1.4293799999999999,1.625,1.805,1.92625
440,2009-03-13,Fri,0.78688,0.94375,1.24,1.4518799999999998,1.6425,1.81813,1.93125
441,2009-12-03,Thu,0.79,0.965,1.265,1.47,1.64875,1.83125,1.94125
442,2009-11-03,Wed,0.77375,0.985,1.28875,1.4875,1.66563,1.84125,1.94625
443,2009-10-03,Tue,1.21375,1.02875,1.31188,1.50875,1.68563,1.85125,1.95125
444,2009-09-03,Mon,1.17375,1.075,1.36,1.54625,1.70875,1.8525,1.9525
445,2009-06-03,Fri,1.18688,1.15,1.38625,1.5668799999999998,1.7318799999999999,1.87875,1.97
446,2009-05-03,Thu,1.19375,1.225,1.4425,1.6025,1.7543799999999998,1.89625,1.98688
447,2009-04-03,Wed,1.2,1.26375,1.47125,1.6325,1.77938,1.91313,2.00188
448,2009-03-03,Tue,1.19375,1.29125,1.4925,1.65,1.79875,1.92875,2.01188
449,2009-02-03,Mon,1.19125,1.30875,1.50813,1.6625,1.81375,1.945,2.0293799999999997
450,2009-02-27,Fri,1.25,1.32,1.52375,1.67375,1.82813,1.9575,2.03625
451,2009-02-26,Thu,1.1925,1.32625,1.5375,1.6875,1.8356299999999999,1.96625,2.04875
452,2009-02-25,Wed,1.1825,1.33625,1.54875,1.70375,1.84938,1.975,2.05625
453,2009-02-24,Tue,1.19125,1.3375,1.55625,1.7131299999999998,1.85875,1.98813,2.06625
454,2009-02-23,Mon,1.18875,1.34,1.565,1.7231299999999998,1.8681299999999998,1.995,2.0725
455,2009-02-20,Fri,1.1775,1.3375,1.56938,1.7325,1.8775,1.99688,2.0775
456,2009-02-19,Thu,1.1825,1.3425,1.57375,1.7425,1.885,2.0025,2.08563
457,2009-02-18,Wed,1.1475,1.3325,1.58125,1.75,1.89875,2.00563,2.09
458,2009-02-17,Tue,1.14375,1.34625,1.59125,1.7631299999999999,1.91125,2.0181299999999998,2.10563
459,2009-02-16,Mon,1.13125,1.3375,1.5925,1.7775,1.92313,2.03875,2.1231299999999997
460,2009-02-13,Fri,1.145,1.35,1.61125,1.79,1.935,2.05063,2.13813
461,2009-12-02,Thu,1.15875,1.36375,1.63375,1.8075,1.95625,2.06,2.14938
462,2009-11-02,Wed,1.17375,1.3701299999999998,1.64988,1.82,1.9775,2.08188,2.17188
463,2009-10-02,Tue,1.21125,1.3625,1.65875,1.83,1.9925,2.09625,2.18
464,2009-09-02,Mon,1.1175,1.36375,1.67625,1.8481299999999998,2.00438,2.11,2.19625
465,2009-06-02,Fri,1.12125,1.34125,1.685,1.85375,2.02125,2.13,2.2075
466,2009-05-02,Thu,1.11625,1.35875,1.69,1.87125,2.03875,2.14938,2.22938
467,2009-04-02,Wed,1.1175,1.37375,1.705,1.87625,2.05125,2.1625,2.2375
468,2009-03-02,Tue,1.125,1.37875,1.72,1.89125,2.06125,2.17125,2.25
469,2009-02-02,Mon,1.1275,1.39375,1.73,1.9075,2.07625,2.18438,2.26
470,2009-01-30,Fri,1.175,1.39875,1.7425,1.92625,2.09063,2.20313,2.2825
471,2009-01-29,Thu,1.12125,1.39875,1.755,1.94375,2.10375,2.21813,2.2975
472,2009-01-28,Wed,1.10125,1.39625,1.76625,1.95,2.1175,2.24625,2.3225
473,2009-01-27,Tue,1.11125,1.3825,1.77,1.97,2.1325,2.25813,2.33875
474,2009-01-26,Mon,1.115,1.3875,1.8,1.99375,2.1425,2.27,2.3425
475,2009-01-23,Fri,1.125,1.42625,1.84375,2.0425,2.19,2.31,2.375
476,2009-01-22,Thu,1.14375,1.50375,1.89875,2.09625,2.25313,2.35588,2.4275
477,2009-01-21,Wed,1.40625,1.6375,1.95,2.1575,2.3075,2.4075,2.48
478,2009-01-20,Tue,2.0775,1.8175,2.01125,2.22375,2.36875,2.465,2.5325
479,2009-01-19,Mon,2.03625,1.87,2.04875,2.25813,2.4075,2.5025,2.5725
480,2009-01-16,Fri,2.03625,1.94625,2.10938,2.315,2.45,2.55125,2.61275
481,2009-01-15,Thu,2.04875,1.9975,2.18625,2.38688,2.5,2.58875,2.65375
482,2009-01-14,Wed,2.05875,2.11,2.26438,2.45,2.56125,2.64113,2.69625
483,2009-01-13,Tue,2.0625,2.145,2.317,2.49875,2.6075,2.6845,2.7368799999999998
484,2009-12-01,Mon,2.07,2.16875,2.36688,2.54375,2.64813,2.73113,2.78438
485,2009-09-01,Fri,2.07125,2.19813,2.40188,2.5775,2.68875,2.78125,2.84063
486,2009-08-01,Thu,2.09,2.225,2.43375,2.61125,2.71875,2.8218799999999997,2.8815
487,2009-07-01,Wed,2.1,2.26438,2.47,2.65313,2.75563,2.86313,2.93063
488,2009-06-01,Tue,2.10625,2.2925,2.50438,2.68375,2.7825,2.89738,2.95875
489,2009-05-01,Mon,2.11375,2.31625,2.52375,2.71125,2.81375,2.93025,2.99938
490,2009-02-01,Fri,2.1425,2.34875,2.555,2.73813,2.84875,2.96538,3.02688
491,2008-12-31,Wed,2.2075,2.36875,2.58875,2.7775,2.89375,2.9975,3.05875
492,2008-12-30,Tue,2.125,2.41125,2.62125,2.81,2.925,3.02125,3.0918799999999997
493,2008-12-29,Mon,2.14375,2.50625,2.68,2.8625,2.96438,3.05375,3.12375
494,2008-12-24,Wed,2.1775,2.5325,2.70938,2.88313,2.9868799999999998,3.07625,3.14375
495,2008-12-23,Tue,2.115,2.525,2.73063,2.91375,3.01125,3.10563,3.18375
496,2008-12-22,Mon,2.1425,2.285,2.7568799999999998,2.95063,3.0493799999999998,3.1543799999999997,3.21938
497,2008-12-19,Fri,2.135,2.2925,2.7975,2.97625,3.07625,3.18313,3.24938
498,2008-12-18,Thu,2.1625,2.31625,2.81625,3.015,3.11313,3.22188,3.2875
499,2008-12-17,Wed,2.195,2.34813,2.84875,3.055,3.145,3.26188,3.335
500,2008-12-16,Tue,2.20375,2.38638,2.905,3.10125,3.2025,3.3225,3.3968800000000003
501,2008-12-15,Mon,2.24375,2.405,2.94125,3.1475,3.2475,3.36,3.43375
502,2008-12-12,Fri,2.275,2.43,2.9725,3.1925,3.28875,3.39625,3.475
503,2008-11-12,Thu,2.2775,2.47,3.01125,3.22625,3.32875,3.43875,3.51875
504,2008-10-12,Wed,2.325,2.50375,3.045,3.2775,3.3775,3.49,3.57
505,2008-09-12,Tue,2.94,2.54875,3.09375,3.3225,3.42,3.5375,3.6175
506,2008-08-12,Mon,2.865,2.62625,3.15125,3.38375,3.4975,3.595,3.66875
507,2008-05-12,Fri,2.8725,2.7,3.215,3.46625,3.5675,3.6468800000000003,3.7025
508,2008-04-12,Thu,2.89,2.8575,3.32625,3.585,3.675,3.7331300000000005,3.785
509,2008-03-12,Wed,2.90375,3.015,3.415,3.6475,3.7475,3.81375,3.8631300000000004
510,2008-02-12,Tue,2.9,3.09125,3.47625,3.68625,3.785,3.84688,3.9
511,2008-01-12,Mon,2.925,3.12625,3.52375,3.72875,3.82375,3.87875,3.925
512,2008-11-28,Fri,2.94375,3.13875,3.56625,3.7625,3.85125,3.9125,3.9575
513,2008-11-27,Thu,2.90375,3.1425,3.58,3.79125,3.87375,3.9425,3.9825
514,2008-11-26,Wed,2.9,3.155,3.37125,3.8125,3.90625,3.97125,4.01375
515,2008-11-25,Tue,2.90125,3.16375,3.4225,3.85625,3.93,4.00375,4.05375
516,2008-11-24,Mon,2.9,3.17,3.46875,3.88375,3.97375,4.03375,4.08
517,2008-11-21,Fri,2.89,3.1875,3.52625,3.94875,4.00375,4.06375,4.1125
518,2008-11-20,Thu,2.90375,3.19875,3.60125,4.00125,4.06,4.11875,4.165
519,2008-11-19,Wed,2.93375,3.21,3.66625,4.03875,4.1075,4.175,4.22375
520,2008-11-18,Tue,2.97625,3.235,3.7125,4.08,4.14875,4.22125,4.28
521,2008-11-17,Mon,3.00625,3.24,3.7725,4.10875,4.1875,4.26625,4.325
522,2008-11-14,Fri,3.05125,3.2525,3.81625,4.14625,4.22125,4.29875,4.355
523,2008-11-13,Thu,3.07875,3.26875,3.83,4.16,4.23125,4.30625,4.3675
524,2008-12-11,Wed,3.16875,3.2975,3.885,4.19875,4.27375,4.34875,4.40125
525,2008-11-11,Tue,3.74875,3.32875,3.92625,4.24125,4.32125,4.405,4.45875
526,2008-10-11,Mon,3.435,3.36875,3.98375,4.30375,4.39125,4.4725,4.52875
527,2008-07-11,Fri,3.425,3.45625,4.0775,4.38375,4.4725,4.55125,4.59375
528,2008-06-11,Thu,3.4625,3.66375,4.2275,4.5125,4.59625,4.66875,4.705
529,2008-05-11,Wed,3.49375,3.75375,4.27875,4.565,4.65625,4.72625,4.76625
530,2008-04-11,Tue,3.5,3.79625,4.34875,4.61,4.70625,4.77188,4.8125
531,2008-03-11,Mon,3.5375,3.80375,4.38625,4.63813,4.7375,4.80375,4.845
532,2008-10-31,Fri,3.55375,3.8375,4.4225,4.65688,4.76875,4.82125,4.87125
533,2008-10-30,Thu,3.53375,3.8525,4.445,4.665,4.79375,4.864380000000001,4.91438
534,2008-10-29,Wed,3.54,3.8825,4.475,4.64125,4.8275,4.9125,4.95875
535,2008-10-28,Tue,3.53875,3.88875,4.51375,4.6825,4.85,4.95125,4.99375
536,2008-10-27,Mon,3.5625,3.9075,4.55625,4.71875,4.90313,4.98,5.02625
537,2008-10-24,Fri,3.54875,3.89875,4.58625,4.73538,4.9075,4.98963,5.04
538,2008-10-23,Thu,3.55625,3.9275,4.5875,4.73125,4.915,5.00875,5.055
539,2008-10-22,Wed,3.5675,3.8975,4.59625,4.74375,4.925,5.02625,5.08125
540,2008-10-21,Tue,3.555,3.90625,4.63125,4.7725,4.95875,5.04,5.115
541,2008-10-20,Mon,3.5725,3.9375,4.665,4.8075,4.98625,5.07625,5.15188
542,2008-10-17,Fri,3.66125,3.98875,4.7175,4.85,5.02,5.11125,5.19813
543,2008-10-16,Thu,3.75,4.02125,4.78375,4.905,5.08125,5.15625,5.23375
544,2008-10-15,Wed,3.73625,4.03125,4.87125,5.0025,5.175,5.2475,5.30875
545,2008-10-14,Tue,3.75,4.1375,4.92625,5.0475,5.225,5.2875,5.33375
546,2008-10-13,Mon,3.775,4.335,5.0175,5.1325,5.29875,5.35125,5.4
547,2008-10-10,Fri,3.8925,4.565,5.0825,5.205,5.36625,5.42625,5.47875
548,2008-09-10,Thu,3.93625,4.76375,5.10875,5.21625,5.38625,5.4375,5.4975
549,2008-08-10,Wed,4.35,4.99875,5.18625,5.2475,5.39125,5.435,5.485
550,2008-07-10,Tue,4.4875,4.96125,5.165,5.22625,5.37125,5.43375,5.4875
551,2008-06-10,Mon,4.27375,4.8475,5.1225,5.19625,5.3375,5.4125,5.4775
552,2008-03-10,Fri,4.105,4.83,5.10875,5.1925,5.3275,5.4125,5.49625
553,2008-02-10,Thu,4.16125,4.825,5.0925,5.17,5.3175,5.41375,5.51375
554,2008-01-10,Wed,4.26875,4.825,5.07375,5.1425,5.285,5.3925,5.4975
555,2008-09-30,Tue,4.44875,4.82875,5.0425,5.12875,5.27375,5.37,5.49375
556,2008-09-29,Mon,3.7125,4.7075,4.99625,5.06375,5.2225,5.30375,5.465
557,2008-09-26,Fri,4.06875,4.7925,4.99625,5.01875,5.13875,5.2875,5.47
558,2008-09-25,Thu,4.38,4.7775,4.9675,4.99725,5.11125,5.29375,5.4825
559,2008-09-24,Wed,4.375,4.7275,4.91,4.8975,5.0625,5.2675,5.4575
560,2008-09-23,Tue,4.4125,4.685,4.8425,4.8475,5.0525,5.2575,5.45
561,2008-09-22,Mon,4.40625,4.6525,4.7575,4.8275,5.025,5.245,5.4375
562,2008-09-19,Fri,4.43625,4.54875,4.645,4.7975,5.00375,5.23625,5.4075
563,2008-09-18,Thu,4.34875,4.5375,4.59,4.78875,4.995,5.225630000000001,5.381880000000001
564,2008-09-17,Wed,4.425,4.50113,4.5375,4.774380000000001,4.97375,5.2,5.35875
565,2008-09-16,Tue,4.4175,4.49063,4.53188,4.77313,4.96625,5.18938,5.34313
566,2008-09-15,Mon,4.49375,4.42938,4.524380000000001,4.76875,4.96563,5.18375,5.34063
567,2008-12-09,Fri,4.295,4.39625,4.511880000000001,4.755,4.95188,5.17625,5.335
